"unitid","institution name","year","C2019_A.First or Second Major","C2019_A.CIP Code -  2010 Classification","CipTitle","C2019_A.Award Level code","C2019_A_RV.Grand total","IDX_C"
"100654","Alabama A & M University","2019","First major","'13'","Education","Bachelor's degree","26","-2"
"100654","Alabama A & M University","2019","First major","'13'","Education","Master's degree","32","-2"
"100654","Alabama A & M University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","2","-2"
"100663","University of Alabama at Birmingham","2019","First major","'13'","Education","Bachelor's degree","179","-2"
"100663","University of Alabama at Birmingham","2019","First major","'13'","Education","Master's degree","215","-2"
"100663","University of Alabama at Birmingham","2019","First major","'13'","Education","Doctor's degree - research/scholarship","2","-2"
"100663","University of Alabama at Birmingham","2019","First major","'13'","Education","Doctor's degree - professional practice","5","-2"
"100663","University of Alabama at Birmingham","2019","Second major","'13'","Education","Bachelor's degree","6","-2"
"100706","University of Alabama in Huntsville","2019","First major","'13'","Education","Bachelor's degree","16","-2"
"100706","University of Alabama in Huntsville","2019","First major","'13'","Education","Master's degree","31","-2"
"100724","Alabama State University","2019","First major","'13'","Education","Bachelor's degree","49","-2"
"100724","Alabama State University","2019","First major","'13'","Education","Master's degree","41","-2"
"100724","Alabama State University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","3","-2"
"100724","Alabama State University","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"100751","The University of Alabama","2019","First major","'13'","Education","Bachelor's degree","427","-2"
"100751","The University of Alabama","2019","First major","'13'","Education","Master's degree","119","-2"
"100751","The University of Alabama","2019","First major","'13'","Education","Doctor's degree - research/scholarship","74","-2"
"100812","Athens State University","2019","First major","'13'","Education","Bachelor's degree","175","-2"
"100812","Athens State University","2019","First major","'13'","Education","Master's degree","35","-2"
"100830","Auburn University at Montgomery","2019","First major","'13'","Education","Bachelor's degree","46","-2"
"100830","Auburn University at Montgomery","2019","First major","'13'","Education","Master's degree","53","-2"
"100858","Auburn University","2019","First major","'13'","Education","Bachelor's degree","286","-2"
"100858","Auburn University","2019","First major","'13'","Education","Master's degree","234","-2"
"100858","Auburn University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","40","-2"
"100858","Auburn University","2019","First major","'13'","Education","Doctor's degree - other","0","-2"
"100858","Auburn University","2019","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","2","-2"
"101189","Faulkner University","2019","First major","'13'","Education","Bachelor's degree","8","-2"
"101189","Faulkner University","2019","First major","'13'","Education","Master's degree","43","-2"
"101435","Huntingdon College","2019","First major","'13'","Education","Bachelor's degree","9","-2"
"101480","Jacksonville State University","2019","First major","'13'","Education","Bachelor's degree","114","-2"
"101480","Jacksonville State University","2019","First major","'13'","Education","Master's degree","168","-2"
"101587","University of West Alabama","2019","First major","'13'","Education","Bachelor's degree","30","-2"
"101587","University of West Alabama","2019","First major","'13'","Education","Master's degree","802","-2"
"101587","University of West Alabama","2019","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"101587","University of West Alabama","2019","Second major","'13'","Education","Master's degree","11","-2"
"101675","Miles College","2019","First major","'13'","Education","Bachelor's degree","4","-2"
"101693","University of Mobile","2019","First major","'13'","Education","Bachelor's degree","45","-2"
"101693","University of Mobile","2019","First major","'13'","Education","Master's degree","16","-2"
"101693","University of Mobile","2019","Second major","'13'","Education","Bachelor's degree","6","-2"
"101709","University of Montevallo","2019","First major","'13'","Education","Bachelor's degree","24","-2"
"101709","University of Montevallo","2019","First major","'13'","Education","Master's degree","64","-2"
"101709","University of Montevallo","2019","Second major","'13'","Education","Master's degree","4","-2"
"101879","University of North Alabama","2019","First major","'13'","Education","Bachelor's degree","119","-2"
"101879","University of North Alabama","2019","First major","'13'","Education","Master's degree","88","-2"
"101912","Oakwood University","2019","First major","'13'","Education","Bachelor's degree","10","-2"
"102049","Samford University","2019","First major","'13'","Education","Bachelor's degree","36","-2"
"102049","Samford University","2019","First major","'13'","Education","Master's degree","60","-2"
"102049","Samford University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","29","-2"
"102049","Samford University","2019","Second major","'13'","Education","Master's degree","10","-2"
"102094","University of South Alabama","2019","First major","'13'","Education","Bachelor's degree","176","-2"
"102094","University of South Alabama","2019","First major","'13'","Education","Master's degree","126","-2"
"102094","University of South Alabama","2019","First major","'13'","Education","Doctor's degree - research/scholarship","18","-2"
"102234","Spring Hill College","2019","First major","'13'","Education","Bachelor's degree","15","-2"
"102234","Spring Hill College","2019","First major","'13'","Education","Master's degree","1","-2"
"102270","Stillman College","2019","First major","'13'","Education","Bachelor's degree","12","-2"
"102298","Talladega College","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"102368","Troy University","2019","First major","'13'","Education","Bachelor's degree","149","-2"
"102368","Troy University","2019","First major","'13'","Education","Master's degree","117","-2"
"102368","Troy University","2019","Second major","'13'","Education","Bachelor's degree","18","-2"
"102377","Tuskegee University","2019","First major","'13'","Education","Bachelor's degree","1","-2"
"102377","Tuskegee University","2019","First major","'13'","Education","Master's degree","0","-2"
"102395","United States Sports Academy","2019","First major","'13'","Education","Bachelor's degree","5","-2"
"102395","United States Sports Academy","2019","First major","'13'","Education","Master's degree","4","-2"
"102553","University of Alaska Anchorage","2019","First major","'13'","Education","Bachelor's degree","37","-2"
"102553","University of Alaska Anchorage","2019","First major","'13'","Education","Master's degree","60","-2"
"102614","University of Alaska Fairbanks","2019","First major","'13'","Education","Bachelor's degree","27","-2"
"102614","University of Alaska Fairbanks","2019","First major","'13'","Education","Master's degree","42","-2"
"102632","University of Alaska Southeast","2019","First major","'13'","Education","Bachelor's degree","23","-2"
"102632","University of Alaska Southeast","2019","First major","'13'","Education","Master's degree","101","-2"
"102669","Alaska Pacific University","2019","First major","'13'","Education","Master's degree","0","-2"
"104151","Arizona State University Campus Immersion","2019","First major","'13'","Education","Bachelor's degree","396","-2"
"104151","Arizona State University Campus Immersion","2019","First major","'13'","Education","Master's degree","167","-2"
"104151","Arizona State University Campus Immersion","2019","First major","'13'","Education","Doctor's degree - research/scholarship","20","-2"
"104179","University of Arizona","2019","First major","'13'","Education","Bachelor's degree","281","-2"
"104179","University of Arizona","2019","First major","'13'","Education","Master's degree","191","-2"
"104179","University of Arizona","2019","First major","'13'","Education","Doctor's degree - research/scholarship","38","-2"
"104179","University of Arizona","2019","Second major","'13'","Education","Bachelor's degree","3","-2"
"104717","Grand Canyon University","2019","First major","'13'","Education","Bachelor's degree","1222","-2"
"104717","Grand Canyon University","2019","First major","'13'","Education","Master's degree","5043","-2"
"104717","Grand Canyon University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","189","-2"
"105297","Dine College","2019","First major","'13'","Education","Bachelor's degree","11","-2"
"105330","Northern Arizona University","2019","First major","'13'","Education","Bachelor's degree","584","-2"
"105330","Northern Arizona University","2019","First major","'13'","Education","Master's degree","640","-2"
"105330","Northern Arizona University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","40","-2"
"105589","Prescott College","2019","First major","'13'","Education","Bachelor's degree","14","-2"
"105589","Prescott College","2019","First major","'13'","Education","Master's degree","22","-2"
"105589","Prescott College","2019","First major","'13'","Education","Doctor's degree - research/scholarship","9","-2"
"105899","Arizona Christian University","2019","First major","'13'","Education","Bachelor's degree","13","-2"
"106245","University of Arkansas at Little Rock","2019","First major","'13'","Education","Bachelor's degree","36","-2"
"106245","University of Arkansas at Little Rock","2019","First major","'13'","Education","Master's degree","113","-2"
"106245","University of Arkansas at Little Rock","2019","First major","'13'","Education","Doctor's degree - research/scholarship","8","-2"
"106306","Arkansas Baptist College","2019","First major","'13'","Education","Bachelor's degree","4","-2"
"106342","Lyon College","2019","First major","'13'","Education","Bachelor's degree","3","-2"
"106397","University of Arkansas","2019","First major","'13'","Education","Bachelor's degree","146","-2"
"106397","University of Arkansas","2019","First major","'13'","Education","Master's degree","241","-2"
"106397","University of Arkansas","2019","First major","'13'","Education","Doctor's degree - research/scholarship","50","-2"
"106412","University of Arkansas at Pine Bluff","2019","First major","'13'","Education","Bachelor's degree","42","-2"
"106412","University of Arkansas at Pine Bluff","2019","First major","'13'","Education","Master's degree","3","-2"
"106458","Arkansas State University","2019","First major","'13'","Education","Bachelor's degree","207","-2"
"106458","Arkansas State University","2019","First major","'13'","Education","Master's degree","1205","-2"
"106458","Arkansas State University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","11","-2"
"106458","Arkansas State University","2019","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"106458","Arkansas State University","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"106467","Arkansas Tech University","2019","First major","'13'","Education","Bachelor's degree","156","-2"
"106467","Arkansas Tech University","2019","First major","'13'","Education","Master's degree","218","-2"
"106467","Arkansas Tech University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","21","-2"
"106467","Arkansas Tech University","2019","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","1","-2"
"106485","University of Arkansas at Monticello","2019","First major","'13'","Education","Bachelor's degree","58","-2"
"106485","University of Arkansas at Monticello","2019","First major","'13'","Education","Master's degree","105","-2"
"106704","University of Central Arkansas","2019","First major","'13'","Education","Bachelor's degree","130","-2"
"106704","University of Central Arkansas","2019","First major","'13'","Education","Master's degree","164","-2"
"106713","Central Baptist College","2019","First major","'13'","Education","Bachelor's degree","6","-2"
"106810","Crowley's Ridge College","2019","First major","'13'","Education","Bachelor's degree","3","-2"
"107044","Harding University","2019","First major","'13'","Education","Bachelor's degree","109","-2"
"107044","Harding University","2019","First major","'13'","Education","Master's degree","145","-2"
"107044","Harding University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","4","-2"
"107071","Henderson State University","2019","First major","'13'","Education","Bachelor's degree","78","-2"
"107071","Henderson State University","2019","First major","'13'","Education","Master's degree","80","-2"
"107141","John Brown University","2019","First major","'13'","Education","Bachelor's degree","29","-2"
"107141","John Brown University","2019","First major","'13'","Education","Master's degree","25","-2"
"107512","Ouachita Baptist University","2019","First major","'13'","Education","Bachelor's degree","30","-2"
"107512","Ouachita Baptist University","2019","Second major","'13'","Education","Bachelor's degree","10","-2"
"107558","University of the Ozarks","2019","First major","'13'","Education","Bachelor's degree","9","-2"
"107600","Philander Smith University","2019","First major","'13'","Education","Bachelor's degree","3","-2"
"107877","Williams Baptist University","2019","First major","'13'","Education","Bachelor's degree","11","-2"
"107877","Williams Baptist University","2019","First major","'13'","Education","Master's degree","5","-2"
"107983","Southern Arkansas University Main Campus","2019","First major","'13'","Education","Bachelor's degree","45","-2"
"107983","Southern Arkansas University Main Campus","2019","First major","'13'","Education","Master's degree","137","-2"
"108092","University of Arkansas-Fort Smith","2019","First major","'13'","Education","Bachelor's degree","83","-2"
"108232","Academy of Art University","2019","First major","'13'","Education","Bachelor's degree","7","-2"
"108232","Academy of Art University","2019","First major","'13'","Education","Master's degree","7","-2"
"109785","Azusa Pacific University","2019","First major","'13'","Education","Bachelor's degree","60","-2"
"109785","Azusa Pacific University","2019","First major","'13'","Education","Master's degree","537","-2"
"109785","Azusa Pacific University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","51","-2"
"110060","Bethesda University","2019","First major","'13'","Education","Bachelor's degree","2","-2"
"110097","Biola University","2019","First major","'13'","Education","Bachelor's degree","66","-2"
"110097","Biola University","2019","First major","'13'","Education","Master's degree","58","-2"
"110097","Biola University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","4","-2"
"110361","California Baptist University","2019","First major","'13'","Education","Bachelor's degree","72","-2"
"110361","California Baptist University","2019","First major","'13'","Education","Master's degree","287","-2"
"110361","California Baptist University","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"110413","California Lutheran University","2019","First major","'13'","Education","Master's degree","137","-2"
"110413","California Lutheran University","2019","First major","'13'","Education","Doctor's degree - professional practice","14","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'13'","Education","Bachelor's degree","56","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'13'","Education","Master's degree","84","-2"
"110468","Alliant International University-San Diego","2019","First major","'13'","Education","Master's degree","266","-2"
"110468","Alliant International University-San Diego","2019","First major","'13'","Education","Doctor's degree - research/scholarship","10","-2"
"110486","California State University-Bakersfield","2019","First major","'13'","Education","Bachelor's degree","109","-2"
"110486","California State University-Bakersfield","2019","First major","'13'","Education","Master's degree","184","-2"
"110486","California State University-Bakersfield","2019","First major","'13'","Education","Doctor's degree - other","1","-2"
"110486","California State University-Bakersfield","2019","Second major","'13'","Education","Bachelor's degree","5","-2"
"110495","California State University-Stanislaus","2019","First major","'13'","Education","Bachelor's degree","65","-2"
"110495","California State University-Stanislaus","2019","First major","'13'","Education","Master's degree","119","-2"
"110495","California State University-Stanislaus","2019","First major","'13'","Education","Doctor's degree - other","5","-2"
"110510","California State University-San Bernardino","2019","First major","'13'","Education","Bachelor's degree","5","-2"
"110510","California State University-San Bernardino","2019","First major","'13'","Education","Master's degree","184","-2"
"110510","California State University-San Bernardino","2019","First major","'13'","Education","Doctor's degree - other","17","-2"
"110529","California State Polytechnic University-Pomona","2019","First major","'13'","Education","Bachelor's degree","68","-2"
"110529","California State Polytechnic University-Pomona","2019","First major","'13'","Education","Master's degree","49","-2"
"110529","California State Polytechnic University-Pomona","2019","First major","'13'","Education","Doctor's degree - other","14","-2"
"110538","California State University-Chico","2019","First major","'13'","Education","Bachelor's degree","107","-2"
"110538","California State University-Chico","2019","First major","'13'","Education","Master's degree","56","-2"
"110538","California State University-Chico","2019","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","4","-2"
"110538","California State University-Chico","2019","Second major","'13'","Education","Bachelor's degree","4","-2"
"110547","California State University-Dominguez Hills","2019","First major","'13'","Education","Bachelor's degree","180","-2"
"110547","California State University-Dominguez Hills","2019","First major","'13'","Education","Master's degree","208","-2"
"110556","California State University-Fresno","2019","First major","'13'","Education","Bachelor's degree","152","-2"
"110556","California State University-Fresno","2019","First major","'13'","Education","Master's degree","416","-2"
"110556","California State University-Fresno","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"110556","California State University-Fresno","2019","First major","'13'","Education","Doctor's degree - other","31","-2"
"110565","California State University-Fullerton","2019","First major","'13'","Education","Bachelor's degree","528","-2"
"110565","California State University-Fullerton","2019","First major","'13'","Education","Master's degree","487","-2"
"110565","California State University-Fullerton","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"110565","California State University-Fullerton","2019","First major","'13'","Education","Doctor's degree - other","28","-2"
"110565","California State University-Fullerton","2019","Second major","'13'","Education","Bachelor's degree","3","-2"
"110574","California State University-East Bay","2019","First major","'13'","Education","Master's degree","197","-2"
"110574","California State University-East Bay","2019","First major","'13'","Education","Doctor's degree - other","3","-2"
"110583","California State University-Long Beach","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"110583","California State University-Long Beach","2019","First major","'13'","Education","Master's degree","254","-2"
"110583","California State University-Long Beach","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"110583","California State University-Long Beach","2019","First major","'13'","Education","Doctor's degree - other","17","-2"
"110592","California State University-Los Angeles","2019","First major","'13'","Education","Bachelor's degree","322","-2"
"110592","California State University-Los Angeles","2019","First major","'13'","Education","Master's degree","317","-2"
"110592","California State University-Los Angeles","2019","First major","'13'","Education","Doctor's degree - research/scholarship","2","-2"
"110592","California State University-Los Angeles","2019","First major","'13'","Education","Doctor's degree - other","15","-2"
"110608","California State University-Northridge","2019","First major","'13'","Education","Bachelor's degree","349","-2"
"110608","California State University-Northridge","2019","First major","'13'","Education","Master's degree","354","-2"
"110608","California State University-Northridge","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"110608","California State University-Northridge","2019","First major","'13'","Education","Doctor's degree - other","11","-2"
"110608","California State University-Northridge","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"110617","California State University-Sacramento","2019","First major","'13'","Education","Bachelor's degree","515","-2"
"110617","California State University-Sacramento","2019","First major","'13'","Education","Master's degree","154","-2"
"110617","California State University-Sacramento","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"110617","California State University-Sacramento","2019","First major","'13'","Education","Doctor's degree - other","17","-2"
"110617","California State University-Sacramento","2019","Second major","'13'","Education","Bachelor's degree","2","-2"
"110635","University of California-Berkeley","2019","First major","'13'","Education","Master's degree","77","-2"
"110635","University of California-Berkeley","2019","First major","'13'","Education","Doctor's degree - research/scholarship","39","-2"
"110644","University of California-Davis","2019","First major","'13'","Education","Bachelor's degree","7","-2"
"110644","University of California-Davis","2019","First major","'13'","Education","Master's degree","125","-2"
"110644","University of California-Davis","2019","First major","'13'","Education","Doctor's degree - research/scholarship","27","-2"
"110653","University of California-Irvine","2019","First major","'13'","Education","Bachelor's degree","388","-2"
"110653","University of California-Irvine","2019","First major","'13'","Education","Master's degree","141","-2"
"110653","University of California-Irvine","2019","First major","'13'","Education","Doctor's degree - research/scholarship","8","-2"
"110662","University of California-Los Angeles","2019","First major","'13'","Education","Bachelor's degree","4","-2"
"110662","University of California-Los Angeles","2019","First major","'13'","Education","Master's degree","206","-2"
"110662","University of California-Los Angeles","2019","First major","'13'","Education","Doctor's degree - research/scholarship","61","-2"
"110662","University of California-Los Angeles","2019","Second major","'13'","Education","Bachelor's degree","3","-2"
"110671","University of California-Riverside","2019","First major","'13'","Education","Bachelor's degree","43","-2"
"110671","University of California-Riverside","2019","First major","'13'","Education","Master's degree","118","-2"
"110671","University of California-Riverside","2019","First major","'13'","Education","Doctor's degree - research/scholarship","10","-2"
"110671","University of California-Riverside","2019","Second major","'13'","Education","Bachelor's degree","17","-2"
"110680","University of California-San Diego","2019","First major","'13'","Education","Bachelor's degree","6","-2"
"110680","University of California-San Diego","2019","First major","'13'","Education","Master's degree","73","-2"
"110680","University of California-San Diego","2019","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"110680","University of California-San Diego","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"110705","University of California-Santa Barbara","2019","First major","'13'","Education","Master's degree","95","-2"
"110705","University of California-Santa Barbara","2019","First major","'13'","Education","Doctor's degree - research/scholarship","20","-2"
"110714","University of California-Santa Cruz","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"110714","University of California-Santa Cruz","2019","First major","'13'","Education","Master's degree","68","-2"
"110714","University of California-Santa Cruz","2019","First major","'13'","Education","Doctor's degree - research/scholarship","5","-2"
"111948","Chapman University","2019","First major","'13'","Education","Bachelor's degree","56","-2"
"111948","Chapman University","2019","First major","'13'","Education","Master's degree","117","-2"
"111948","Chapman University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","9","-2"
"111948","Chapman University","2019","Second major","'13'","Education","Bachelor's degree","9","-2"
"112075","Concordia University-Irvine","2019","First major","'13'","Education","Master's degree","667","-2"
"112075","Concordia University-Irvine","2019","First major","'13'","Education","Doctor's degree - research/scholarship","24","-2"
"112084","San Diego Christian College","2019","First major","'13'","Education","Master's degree","57","-2"
"112251","Claremont Graduate University","2019","First major","'13'","Education","Master's degree","56","-2"
"112251","Claremont Graduate University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","41","-2"
"112251","Claremont Graduate University","2019","Second major","'13'","Education","Doctor's degree - research/scholarship","1","-2"
"113698","Dominican University of California","2019","First major","'13'","Education","Bachelor's degree","8","-2"
"113698","Dominican University of California","2019","First major","'13'","Education","Master's degree","31","-2"
"114549","Fielding Graduate University","2019","First major","'13'","Education","Master's degree","2","-2"
"114549","Fielding Graduate University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"114813","Fresno Pacific University","2019","First major","'13'","Education","Bachelor's degree","19","-2"
"114813","Fresno Pacific University","2019","First major","'13'","Education","Master's degree","105","-2"
"114813","Fresno Pacific University","2019","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"115755","California State Polytechnic University-Humboldt","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"115755","California State Polytechnic University-Humboldt","2019","First major","'13'","Education","Master's degree","13","-2"
"115773","Humphreys University-Stockton and Modesto Campuses","2019","First major","'13'","Education","Bachelor's degree","14","-2"
"115773","Humphreys University-Stockton and Modesto Campuses","2019","First major","'13'","Education","Master's degree","32","-2"
"116846","American Jewish University","2019","First major","'13'","Education","Master's degree","8","-2"
"117140","University of La Verne","2019","First major","'13'","Education","Bachelor's degree","74","-2"
"117140","University of La Verne","2019","First major","'13'","Education","Master's degree","288","-2"
"117140","University of La Verne","2019","First major","'13'","Education","Doctor's degree - research/scholarship","29","-2"
"117627","La Sierra University","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"117627","La Sierra University","2019","First major","'13'","Education","Master's degree","48","-2"
"117627","La Sierra University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","4","-2"
"117636","Loma Linda University","2019","First major","'13'","Education","Master's degree","0","-2"
"117751","The Master's University and Seminary","2019","First major","'13'","Education","Master's degree","17","-2"
"117946","Loyola Marymount University","2019","First major","'13'","Education","Master's degree","446","-2"
"117946","Loyola Marymount University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","20","-2"
"118888","Northeastern University Oakland","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"118888","Northeastern University Oakland","2019","First major","'13'","Education","Master's degree","62","-2"
"118888","Northeastern University Oakland","2019","First major","'13'","Education","Doctor's degree - research/scholarship","17","-2"
"119058","Middlebury Institute of International Studies at Monterey","2019","First major","'13'","Education","Master's degree","45","-2"
"119058","Middlebury Institute of International Studies at Monterey","2019","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","2","-2"
"119173","Mount Saint Mary's University","2019","First major","'13'","Education","Bachelor's degree","8","-2"
"119173","Mount Saint Mary's University","2019","First major","'13'","Education","Master's degree","51","-2"
"119173","Mount Saint Mary's University","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"119605","National University","2019","First major","'13'","Education","Bachelor's degree","201","-2"
"119605","National University","2019","First major","'13'","Education","Master's degree","1427","-2"
"120184","Notre Dame de Namur University","2019","First major","'13'","Education","Master's degree","54","-2"
"120184","Notre Dame de Namur University","2019","Second major","'13'","Education","Master's degree","6","-2"
"120537","Hope International University","2019","First major","'13'","Education","Bachelor's degree","24","-2"
"120537","Hope International University","2019","First major","'13'","Education","Master's degree","42","-2"
"120768","Pacific Oaks College","2019","First major","'13'","Education","Bachelor's degree","31","-2"
"120768","Pacific Oaks College","2019","First major","'13'","Education","Master's degree","45","-2"
"120865","Pacific Union College","2019","First major","'13'","Education","Bachelor's degree","13","-2"
"120865","Pacific Union College","2019","First major","'13'","Education","Master's degree","1","-2"
"120883","University of the Pacific","2019","First major","'13'","Education","Bachelor's degree","22","-2"
"120883","University of the Pacific","2019","First major","'13'","Education","Master's degree","156","-2"
"120883","University of the Pacific","2019","First major","'13'","Education","Doctor's degree - research/scholarship","17","-2"
"120883","University of the Pacific","2019","Second major","'13'","Education","Master's degree","11","-2"
"121150","Pepperdine University","2019","First major","'13'","Education","Bachelor's degree","6","-2"
"121150","Pepperdine University","2019","First major","'13'","Education","Master's degree","82","-2"
"121150","Pepperdine University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","69","-2"
"121309","Point Loma Nazarene University","2019","First major","'13'","Education","Bachelor's degree","40","-2"
"121309","Point Loma Nazarene University","2019","First major","'13'","Education","Master's degree","168","-2"
"121691","University of Redlands","2019","First major","'13'","Education","Bachelor's degree","3","-2"
"121691","University of Redlands","2019","First major","'13'","Education","Master's degree","358","-2"
"121691","University of Redlands","2019","First major","'13'","Education","Doctor's degree - research/scholarship","7","-2"
"121691","University of Redlands","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"122409","San Diego State University","2019","First major","'13'","Education","Bachelor's degree","166","-2"
"122409","San Diego State University","2019","First major","'13'","Education","Master's degree","343","-2"
"122409","San Diego State University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","16","-2"
"122409","San Diego State University","2019","First major","'13'","Education","Doctor's degree - other","18","-2"
"122409","San Diego State University","2019","Second major","'13'","Education","Bachelor's degree","1","-2"
"122436","University of San Diego","2019","First major","'13'","Education","Master's degree","274","-2"
"122436","University of San Diego","2019","First major","'13'","Education","Doctor's degree - research/scholarship","13","-2"
"122597","San Francisco State University","2019","First major","'13'","Education","Bachelor's degree","148","-2"
"122597","San Francisco State University","2019","First major","'13'","Education","Master's degree","214","-2"
"122597","San Francisco State University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"122597","San Francisco State University","2019","First major","'13'","Education","Doctor's degree - other","13","-2"
"122597","San Francisco State University","2019","Second major","'13'","Education","Bachelor's degree","2","-2"
"122612","University of San Francisco","2019","First major","'13'","Education","Master's degree","248","-2"
"122612","University of San Francisco","2019","First major","'13'","Education","Doctor's degree - research/scholarship","14","-2"
"122612","University of San Francisco","2019","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"122728","William Jessup University","2019","First major","'13'","Education","Bachelor's degree","34","-2"
"122728","William Jessup University","2019","First major","'13'","Education","Master's degree","61","-2"
"122755","San Jose State University","2019","First major","'13'","Education","Bachelor's degree","193","-2"
"122755","San Jose State University","2019","First major","'13'","Education","Master's degree","297","-2"
"122755","San Jose State University","2019","First major","'13'","Education","Doctor's degree - other","10","-2"
"122755","San Jose State University","2019","Second major","'13'","Education","Master's degree","2","-2"
"122931","Santa Clara University","2019","First major","'13'","Education","Master's degree","159","-2"
"123280","Shasta Bible College and Graduate School","2019","First major","'13'","Education","Bachelor's degree","1","-2"
"123280","Shasta Bible College and Graduate School","2019","First major","'13'","Education","Master's degree","1","-2"
"123457","Simpson University","2019","First major","'13'","Education","Bachelor's degree","1","-2"
"123457","Simpson University","2019","First major","'13'","Education","Master's degree","18","-2"
"123554","Saint Mary's College of California","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"123554","Saint Mary's College of California","2019","First major","'13'","Education","Master's degree","98","-2"
"123554","Saint Mary's College of California","2019","First major","'13'","Education","Doctor's degree - research/scholarship","5","-2"
"123572","Sonoma State University","2019","First major","'13'","Education","Bachelor's degree","144","-2"
"123572","Sonoma State University","2019","First major","'13'","Education","Master's degree","71","-2"
"123572","Sonoma State University","2019","Second major","'13'","Education","Bachelor's degree","3","-2"
"123651","Vanguard University of Southern California","2019","First major","'13'","Education","Bachelor's degree","42","-2"
"123651","Vanguard University of Southern California","2019","First major","'13'","Education","Master's degree","17","-2"
"123961","University of Southern California","2019","First major","'13'","Education","Bachelor's degree","0","-2"
"123961","University of Southern California","2019","First major","'13'","Education","Master's degree","589","-2"
"123961","University of Southern California","2019","First major","'13'","Education","Doctor's degree - research/scholarship","332","-2"
"125231","Walden University","2019","First major","'13'","Education","Bachelor's degree","19","-2"
"125231","Walden University","2019","First major","'13'","Education","Master's degree","1993","-2"
"125231","Walden University","2019","First major","'13'","Education","Doctor's degree - research/scholarship","249","-2"
"125763","Whittier College","2019","First major","'13'","Education","Master's degree","28","-2"
"126182","Adams State University","2019","First major","'13'","Education","Bachelor's degree","15","-2"
"126182","Adams State University","2019","First major","'13'","Education","Master's degree","110","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2019","First major","'13'","Education","Bachelor's degree","40","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2019","First major","'13'","Education","Master's degree","342","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2019","First major","'13'","Education","Doctor's degree - research/scholarship","62","-2"
"126580","University of Colorado Colorado Springs","2019","First major","'13'","Education","Bachelor's degree","59","-2"
"126580","University of Colorado Colorado Springs","2019","First major","'13'","Education","Master's degree","186","-2"
"126580","University of Colorado Colorado Springs","2019","First major","'13'","Education","Doctor's degree - research/scholarship","9","-2"
"126614","University of Colorado Boulder","2019","First major","'13'","Education","Bachelor's degree","16","-2"
"126614","University of Colorado Boulder","2019","First major","'13'","Education","Master's degree","136","-2"
